imdb_id,nota_letterboxd,avaliacoes_letterboxd,diretor,url_letterboxd
tt2178941,3.78,23724,Christian Petzold,https://letterboxd.com/film/barbara/
tt15791034,3.43,1660169,Zach Cregger,https://letterboxd.com/film/barbarian-2022/
tt10189536,2.38,6622,Charles Dorfman,https://letterboxd.com/film/barbarians-2021/
tt0303714,3.2,29422,Tim Story,https://letterboxd.com/film/barbershop/
tt0337579,2.92,12145,Kevin Rodney Sullivan,https://letterboxd.com/film/barbershop-2-back-in-business/
tt3628584,2.83,11907,Malcolm D. Lee,https://letterboxd.com/film/barbershop-the-next-cut/
tt1517268,3.67,6143300,Greta Gerwig,https://letterboxd.com/film/barbie/
tt14317062,2.39,6315,Cassi Simonds,https://letterboxd.com/film/barbie-chelsea-the-lost-birthday/
tt5888384,2.49,11746,"Ken Cunningham, Michael Goguen, Conrad Helten",https://letterboxd.com/film/barbie-her-sisters-in-a-puppy-chase/
tt33550838,2.71,1196,Karen J. Lloyd,https://letterboxd.com/film/barbie-teresa-recipe-for-friendship/
tt31181357,2.41,1435,Conrad Helten,https://letterboxd.com/film/barbie-and-stacie-to-the-rescue/
tt0480345,3.7,127586,Greg Richardson,https://letterboxd.com/film/barbie-and-the-magic-of-pegasus/
tt0288441,3.52,142124,Owen Hurley,https://letterboxd.com/film/barbie-in-the-nutcracker/
tt1725929,3.88,126147,William Lau,https://letterboxd.com/film/barbie-a-fashion-fairytale/
tt15053428,2.65,10139,Scott Pleydell-Pearce,https://letterboxd.com/film/barbie-big-city-big-dreams/
tt7130740,2.8,23283,"Conrad Helten, Michael Douglas",https://letterboxd.com/film/barbie-dolphin-magic/
tt5788866,2.37,2930,Eran Lazar,https://letterboxd.com/film/barbie-dreamtopia/
tt21933210,2.41,5174,Ron Myrick,https://letterboxd.com/film/barbie-mermaid-power/
tt12767498,2.41,9636,Conrad Helten,https://letterboxd.com/film/barbie-princess-adventure/
tt26931203,2.5,2156,Steve Daye,https://letterboxd.com/film/barbie-skipper-and-the-big-babysitting-adventure/
tt7588584,3.64,891,"Barbra Streisand, Jim Gable",https://letterboxd.com/film/barbra-the-music-the-memries-the-magic/
tt14176542,3.51,77070,Alejandro G. Iñárritu,https://letterboxd.com/film/bardo-false-chronicle-of-a-handful-of-truths/
tt0075727,3.21,395,Don Edmonds,https://letterboxd.com/film/bare-knuckles-1977/
tt2355495,2.79,14097,Andrew Fleming,https://letterboxd.com/film/barefoot-2014/
tt1423894,3.51,8546,Richard J. Lewis,https://letterboxd.com/film/barneys-version/
tt5663298,3.26,510,"Jason Cortlund, Julia Halperin",https://letterboxd.com/film/barracuda-2017/
tt43706402,3.18,10199,Daniela Goggi,https://letterboxd.com/film/barreda/
tt5477566,3.06,9478,Vikram Gandhi,https://letterboxd.com/film/barry-2016/
tt14315566,2.59,1071,Daniel Markowicz,https://letterboxd.com/film/bartkowiak/
tt0430912,2.08,13913,Michael Caton-Jones,https://letterboxd.com/film/basic-instinct-2/
tt7524624,3.11,374,Mathieu Mortelmans,https://letterboxd.com/film/bastaard/
tt20561198,4,76028,Nikolaj Arcel,https://letterboxd.com/film/the-promised-land-2023/
tt2368619,2.76,33123,James Watkins,https://letterboxd.com/film/bastille-day/
tt31032711,2.55,4210,Olivier Marchal,https://letterboxd.com/film/squad-36/
tt12018108,2.93,429,Glauber Filho,https://letterboxd.com/film/bate-coracao/
tt8869978,3.12,2615,Nikkhil Advani,https://letterboxd.com/film/batla-house/
tt0096895,3.64,672990,Tim Burton,https://letterboxd.com/film/batman-1989/
tt0060153,3.31,82237,Leslie H. Martinson,https://letterboxd.com/film/batman-1966/
tt0118688,1.96,361733,Joel Schumacher,https://letterboxd.com/film/batman-robin/
tt21110654,2.95,18212,Juan Meza-Leon,https://letterboxd.com/film/aztec-batman-clash-of-empires/
tt0372784,3.85,2385858,Christopher Nolan,https://letterboxd.com/film/batman-begins/
tt0112462,2.58,363665,Joel Schumacher,https://letterboxd.com/film/batman-forever/
tt0103776,3.6,540988,Tim Burton,https://letterboxd.com/film/batman-returns/
tt2975590,2.5,1025940,Zack Snyder,https://letterboxd.com/film/batman-v-superman-dawn-of-justice/
tt2313197,3.84,107633,Jay Oliva,https://letterboxd.com/film/batman-the-dark-knight-returns-part-1/
tt4853102,2.87,151622,Sam Liu,https://letterboxd.com/film/batman-the-killing-joke-2016/
tt14402926,3.58,64580,Chris Palmer,https://letterboxd.com/film/batman-the-long-halloween-part-two/
tt1569923,3.99,179653,Brandon Vietti,https://letterboxd.com/film/batman-under-the-red-hood/
tt2936390,2.72,530,Mitch Gould,https://letterboxd.com/film/battle-drone/
tt0069768,2.6,47025,J. Lee Thompson,https://letterboxd.com/film/battle-for-the-planet-of-the-apes/
tt2210463,2.44,1113,Christopher Hatton,https://letterboxd.com/film/battle-of-the-damned/
tt4622512,3.39,116021,"Jonathan Dayton, Valerie Faris",https://letterboxd.com/film/battle-of-the-sexes-2017/
tt13350858,2.37,1648,Ingvild Søderlind,https://letterboxd.com/film/battle-freestyle/
tt9409448,3.21,286,Gregory Kirchhoff,https://letterboxd.com/film/baumbacher-syndrome/
tt19755170,2.59,5965,Nitesh Tiwari,https://letterboxd.com/film/bawaal/
tt23129678,2.69,1847,Rako Prijanto,https://letterboxd.com/film/miracle-baby-2023/
tt6472116,3.1,1009,Kyzza Terrazas,https://letterboxd.com/film/bayonet-2018/
tt1469304,2.36,382823,Seth Gordon,https://letterboxd.com/film/baywatch/
tt6649234,3.03,833,Remo D'Souza,https://letterboxd.com/film/be-happy-2025/
tt11394168,3.55,5216,Bao Nguyen,https://letterboxd.com/film/be-water/
tt0094715,3.65,31515,Garry Marshall,https://letterboxd.com/film/beaches/
tt32151206,2.48,2297,Roxy Shih,https://letterboxd.com/film/beacon-2024/
tt11735544,3.62,5996,Tracey Deer,https://letterboxd.com/film/beans-2020/
tt2458776,3.6,5644,"Keith Scholey, Alastair Fothergill",https://letterboxd.com/film/bears-2014/
tt29468874,2.78,10793,Kiah Roache-Turner,https://letterboxd.com/film/beast-of-war/
tt1365050,3.99,106464,Cary Joji Fukunaga,https://letterboxd.com/film/beasts-of-no-nation/
tt2125435,3.77,75113,Benh Zeitlin,https://letterboxd.com/film/beasts-of-the-southern-wild/
tt33986138,3.72,18896,David Tedeschi,https://letterboxd.com/film/beatles-64/
tt5929750,3.08,11933,Miguel Arteta,https://letterboxd.com/film/beatriz-at-dinner/
tt8530978,2.93,11241,Chris Robinson,https://letterboxd.com/film/beats-2019-1/
tt13521006,3.43,552844,Ari Aster,https://letterboxd.com/film/beau-is-afraid/
tt1226837,4.09,1830909,Felix van Groeningen,https://letterboxd.com/film/beautiful-boy-2018/
tt2316548,1.9,93477,Roger Kumble,https://letterboxd.com/film/beautiful-disaster/
tt11364112,2.51,1755,Andrew Dosunmu,https://letterboxd.com/film/beauty-2022/
tt1410295,2.33,716,David Lister,https://letterboxd.com/film/beauty-and-the-beast-2010/
tt0101414,3.93,1032191,"Gary Trousdale, Kirk Wise",https://letterboxd.com/film/beauty-and-the-beast-1991/
tt0923612,2.68,464,Brian Brough,https://letterboxd.com/film/beauty-and-the-beast-a-latter-day-tale/
tt0118692,2.75,50437,Andy Knight,https://letterboxd.com/film/beauty-and-the-beast-the-enchanted-christmas/
tt16578886,2.44,824,Brian Brough,https://letterboxd.com/film/beauty-and-the-billionaire/
tt0388500,3.33,43094,Bille Woodruff,https://letterboxd.com/film/beauty-shop/
tt14145426,3.42,30908,"John Rice, Albert Calleros",https://letterboxd.com/film/beavis-and-butt-head-do-the-universe/
tt14965578,3.47,1272,Rebeca Huntt,https://letterboxd.com/film/beba/
tt0317132,3.31,25087,Wayne Wang,https://letterboxd.com/film/because-of-winn-dixie/
tt10230994,2.81,29279,Ferdinando Cito Filomarino,https://letterboxd.com/film/beckett/
tt10314450,2.99,53613,"Cary Murnion, Jonathan Milott",https://letterboxd.com/film/becky-2020/
tt29544878,3.3,9477,Jun Robles Lana,https://letterboxd.com/film/becky-and-badette/
tt12221748,3.67,12089,Nadia Hallgren,https://letterboxd.com/film/becoming-2020/
tt2573372,2.62,936,Omar Naim,https://letterboxd.com/film/becoming/
tt10334438,3.62,4060,Liz Garbus,https://letterboxd.com/film/becoming-cousteau/
tt10365912,3.58,38158,Bernard MacMahon,https://letterboxd.com/film/becoming-led-zeppelin/
tt5278964,3.49,1085,Douglas McGrath,https://letterboxd.com/film/becoming-mike-nichols/
tt6438096,3.48,3066,"Peter W. Kunhardt, Brian Oakes",https://letterboxd.com/film/becoming-warren-buffett/
tt4896168,2.41,17908,Lori Evans Taylor,https://letterboxd.com/film/bed-rest/
tt0066817,3.52,42293,Robert Stevenson,https://letterboxd.com/film/bedknobs-and-broomsticks/
tt0960731,2.94,216688,Adam Shankman,https://letterboxd.com/film/bedtime-stories/
tt0389790,3.01,910301,"Simon J. Smith, Steve Hickner",https://letterboxd.com/film/bee-movie/
tt1682886,2.71,2297,Tinge Krishnan,https://letterboxd.com/film/been-so-long/
tt0094721,3.73,1607156,Tim Burton,https://letterboxd.com/film/beetlejuice/
tt2049403,3.17,1144515,Tim Burton,https://letterboxd.com/film/beetlejuice-beetlejuice/
tt0115645,2.87,7353,Barbet Schroeder,https://letterboxd.com/film/before-and-after/
tt1726592,2.96,65477,Rowan Joffé,https://letterboxd.com/film/before-i-go-to-sleep/
tt5929776,3.71,19245,Fisher Stevens,https://letterboxd.com/film/before-the-flood-2016/
tt1980929,3.57,287755,John Carney,https://letterboxd.com/film/begin-again/
tt2314824,1.82,8295,Tim Garrick,https://letterboxd.com/film/behaving-badly/
tt1291580,3.55,34402,Steven Soderbergh,https://letterboxd.com/film/behind-the-candelabra/
tt36548443,3.7,6446,Jonathan Halperin,https://letterboxd.com/film/behind-the-curtain-stranger-things-the-first/
tt35627915,3.31,11578,Angus Wall,https://letterboxd.com/film/being-eddie/
tt26084136,3.65,2888,James Adolphus,https://letterboxd.com/film/being-mary-tyler-moore/
tt4995540,3,85745,Aaron Sorkin,https://letterboxd.com/film/being-the-ricardos/
tt4669264,3.12,15517,Brad Anderson,https://letterboxd.com/film/beirut/
tt6046314,2.8,2584,Paul Weitz,https://letterboxd.com/film/bel-canto/
tt11260832,2.68,4043,Ranjit Tiwari,https://letterboxd.com/film/bell-bottom-2021/
tt2188860,3.62,2268,Pietro Marcello,https://letterboxd.com/film/lost-and-beautiful/
tt16248144,2.98,1400,Pierre Coré,https://letterboxd.com/film/belle-and-sebastian-next-generation/
tt0167038,2.4,17866,"Dale Case, Cullen Blaine, Bob Kline",https://letterboxd.com/film/belles-magical-world/
tt8846072,3.34,827,Federico Veiroj,https://letterboxd.com/film/belmonte/
tt0120603,3.31,7304,Jonathan Demme,https://letterboxd.com/film/beloved/
tt3662308,2.89,14401,Emilio Portes,https://letterboxd.com/film/belzebuth/
tt37531036,3.82,25671,Dolores Fonzi,https://letterboxd.com/film/belen-2025/
tt38946507,3.22,232,Leopoldo Aguilar,https://letterboxd.com/film/bem-un-lemur-en-fuga/
tt13393058,3.12,1968,Angga Dwimas Sasongko,https://letterboxd.com/film/ben-jody/
tt13186528,2.62,1454,"John McIntyre, Henrique Jardim",https://letterboxd.com/film/ben-10-vs-the-universe-the-movie/
tt14317168,2.76,631,Henrique Jardim,https://letterboxd.com/film/ben-10010/
tt1327701,2.07,20004,Alex Winter,https://letterboxd.com/film/ben-10-alien-swarm/
tt2290147,2.82,7458,Victor Cook,https://letterboxd.com/film/ben-10-destroy-all-aliens/
tt1037011,1.95,23032,Alex Winter,https://letterboxd.com/film/ben-10-race-against-time/
tt1146431,3.61,14578,"Scooter Tidwell, Sebastian Montes",https://letterboxd.com/film/ben-10-secret-of-the-omnitrix/
tt21921074,3.67,680,"Luke Mellows, Chris Grubb",https://letterboxd.com/film/ben-stokes-phoenix-from-the-ashes/
tt34937388,2.68,667,Miguel Ángel Pérez,https://letterboxd.com/film/blessed-heart/
tt0467167,2.4,2865,Dagen Merrill,https://letterboxd.com/film/beneath/
tt0065462,2.78,74016,Ted Post,https://letterboxd.com/film/beneath-the-planet-of-the-apes/
tt13161356,3.24,2364,Mehmet Ada Öztekin,https://letterboxd.com/film/love-me-instead/
tt0342097,3.13,414,Monique Gardenberg,https://letterboxd.com/film/benjamim/
tt1799516,2.99,12836,Brandon Camp,https://letterboxd.com/film/benji-2018/
tt0092638,3.08,3986,Joe Camp,https://letterboxd.com/film/benji-the-hunted/
tt0106387,3.49,43200,Jeremiah S. Chechik,https://letterboxd.com/film/benny-joon/
tt2237324,2.33,1904,Bobby Moresco,https://letterboxd.com/film/bent-2018/
tt21364552,3.33,17825,Lee Sang-yong,https://letterboxd.com/film/the-roundup-no-way-out/
tt6910282,3.6,54128,Mia Hansen-Løve,https://letterboxd.com/film/bergman-island-2021/
tt6470924,3.61,7502,Burhan Qurbani,https://letterboxd.com/film/berlin-alexanderplatz-2020/
tt16491560,2.19,22093,Jordan Scott,https://letterboxd.com/film/a-sacrifice-2024/
tt10556130,2.47,808,Franziska Meyer Price,https://letterboxd.com/film/berlin-berlin/
tt2275743,2.24,3845,"Dani Levy, Justin Franklin, Daniel Lwowski, Fernando Eimbcke, Dianna Agron, Dennis Gansel, Til Schweiger, Peter Chelsom, Massy Tadjedin, Claus Clausen, Josef Rusnak, Stephanie Martin",https://letterboxd.com/film/berlin-i-love-you/
tt0470732,3.16,2408,Bob Balaban,https://letterboxd.com/film/bernard-and-doris/
tt11810424,3.48,3978,Jeff Tomsic,https://letterboxd.com/film/bert-kreischer-hey-big-boy/
tt35924806,3.26,1680,Jeff Tomsic,https://letterboxd.com/film/bert-kreischer-lucky/
tt26752731,3.51,3457,Jeff Tomsic,https://letterboxd.com/film/bert-kreischer-razzle-dazzle/
tt8786466,3.55,3606,Todd Biermann,https://letterboxd.com/film/bert-kreischer-secret-time/
tt6545220,3.63,3710,Ryan Polito,https://letterboxd.com/film/bert-kreischer-the-machine/
tt3704352,3.45,4460,Dee Rees,https://letterboxd.com/film/bessie/
tt13649688,2.95,723,,https://letterboxd.com/film/best-of-stand-up-2020/
tt25396646,3.04,418,,https://letterboxd.com/film/best-of-stand-up-2022/
tt0096913,3.16,8109,Robert Radler,https://letterboxd.com/film/best-of-the-best/
tt0112483,2.87,1201,Phillip Rhee,https://letterboxd.com/film/best-of-the-best-3-no-turning-back/
tt1535615,2.53,6763,Damon Santostefano,https://letterboxd.com/film/best-player/
tt7038762,1.72,24139,Mary Lambert,https://letterboxd.com/film/best-christmas-ever-2023/
tt9806336,2.79,4632,Cüneyt Kaya,https://letterboxd.com/film/rising-high/
tt27722375,3.47,24340,Nathan Silver,https://letterboxd.com/film/between-the-temples/
tt12890926,3.84,955,Kamilah Forbes,https://letterboxd.com/film/between-the-world-and-me/
tt9398640,2.93,96464,Scott Aukerman,https://letterboxd.com/film/between-two-ferns-the-movie/
tt1014775,2.72,115473,Raja Gosnell,https://letterboxd.com/film/beverly-hills-chihuahua/
tt1482393,2.59,39921,Alex Zamm,https://letterboxd.com/film/beverly-hills-chihuahua-2/
tt2224075,2.64,26428,Lev L. Spiro,https://letterboxd.com/film/beverly-hills-chihuahua-3-viva-la-fiesta/
tt3083016,2.93,103873,Mark Molloy,https://letterboxd.com/film/beverly-hills-cop-axel-f/
tt5329376,2.86,16902,Irene Taylor,https://letterboxd.com/film/beware-the-slenderman/
tt1183251,2.7,4115,Peter Hyams,https://letterboxd.com/film/beyond-a-reasonable-doubt-2009/
tt11161374,1.98,1303,James Cullen Bressack,https://letterboxd.com/film/beyond-the-law-2019/
tt3125324,3.38,15302,Gina Prince-Bythewood,https://letterboxd.com/film/beyond-the-lights/
tt0363473,3.1,5388,Kevin Spacey,https://letterboxd.com/film/beyond-the-sea/
tt0053651,2.69,1731,Edgar G. Ulmer,https://letterboxd.com/film/beyond-the-time-barrier/
tt32118013,3.02,1638,Prashanth Reddy,https://letterboxd.com/film/bhaje-vaayu-vegam/
tt37541677,3.75,18181,Krishnadas Murali,https://letterboxd.com/film/bharathanatyam-2-mohiniyattam/
tt26932223,2.09,13754,Anees Bazmee,https://letterboxd.com/film/bhool-bhulaiyaa-3/
tt10463030,2.62,2729,Bhanu Pratap Singh,https://letterboxd.com/film/bhoot-part-one-the-haunted-ship/
tt13597388,3.12,505,Jorge Bechara,https://letterboxd.com/film/bia-an-upside-down-world/
tt0182789,3.29,121117,Chris Columbus,https://letterboxd.com/film/bicentennial-man/
tt0263124,4.02,61985,Laís Bodanzky,https://letterboxd.com/film/brainstorm-2000/
tt24486184,3.4,6306,Corey Sherman,https://letterboxd.com/film/big-boys-2023/
tt9797932,3.28,4948,Steve Crowhurst,https://letterboxd.com/film/big-boys-dont-cry/
tt0094739,3.24,17862,Jim Abrahams,https://letterboxd.com/film/big-business-1988/
tt43657327,2.85,2408,Liana Stewart,https://letterboxd.com/film/big-chicken-a-fast-food-conspiracy/
tt22752312,3.22,2312,Anna O'Brian,https://letterboxd.com/film/big-city-greens-the-movie-spacecation/
tt0142342,3.3,346980,Dennis Dugan,https://letterboxd.com/film/big-daddy/
tt1126590,3.42,174429,Tim Burton,https://letterboxd.com/film/big-eyes/
tt0265298,2.94,92520,Shawn Levy,https://letterboxd.com/film/big-fat-liar/
tt0319061,3.95,611063,Tim Burton,https://letterboxd.com/film/big-fish/
tt12226632,3.13,21168,George Tillman Jr.,https://letterboxd.com/film/big-george-foreman/
tt2245084,3.86,1852226,"Don Hall, Chris Williams",https://letterboxd.com/film/big-hero-6/
tt7730102,3.03,359,Scott Martin,https://letterboxd.com/film/big-kill/
tt0208003,2.7,119435,Raja Gosnell,https://letterboxd.com/film/big-mommas-house/
tt26450458,3.28,522,"Fabienne Hurst, Andreas Spinrath, Facundo Scalerandi",https://letterboxd.com/film/big-mack-gangsters-and-gold/
tt24062912,3.12,204,Andy Kasrils,https://letterboxd.com/film/big-nunus-little-heist/
tt3824648,3.45,86169,Jason Orley,https://letterboxd.com/film/big-time-adolescence/
tt2163203,3.27,13228,Savage Steve Holland,https://letterboxd.com/film/big-time-movie/
tt0246464,3.03,9083,Barry Sonnenfeld,https://letterboxd.com/film/big-trouble/
tt0090728,3.71,250464,John Carpenter,https://letterboxd.com/film/big-trouble-in-little-china/
tt11541872,2.5,17304,Jean-Pierre Jeunet,https://letterboxd.com/film/bigbug/
tt1294144,2.85,208,Kevin Tenney,https://letterboxd.com/film/bigfoot/
tt18224682,2.81,3196,Chris Smith,https://letterboxd.com/film/biggest-heist-ever/
tt14058484,3.41,10515,Emmett Malloy,https://letterboxd.com/film/biggie-i-got-a-story-to-tell/
tt26258488,2.01,12255,"Mehmet Binay, Caner Alper",https://letterboxd.com/film/bihter-a-forbidden-passion/
tt31593809,3.01,6133,Abhilash Reddy,https://letterboxd.com/film/biker-2026/
tt10883004,3.22,12608,Eva Orner,https://letterboxd.com/film/bikram-yogi-guru-predator/
tt20723672,2.52,2496,Ryan Polito,https://letterboxd.com/film/bill-burr-presents-friends-who-kill/
tt34686029,3.58,7778,Ben Tishler,https://letterboxd.com/film/bill-burr-drop-dead-years/
tt3823690,3.89,8855,Jaime Eliezer Karas,https://letterboxd.com/film/bill-burr-im-sorry-you-feel-that-way/
tt21106500,3.61,9418,Mike Binder,https://letterboxd.com/film/bill-burr-live-at-red-rocks/
tt10847306,3.75,13833,Mike Binder,https://letterboxd.com/film/bill-burr-paper-tiger/
tt6184894,3.61,7778,Jaime Eliezer Karas,https://letterboxd.com/film/bill-burr-walk-your-way-out/
tt1600656,3.28,342,John Moffitt,https://letterboxd.com/film/bill-maher-but-im-not-wrong/
tt34491055,2.94,819,Marcus Raboy,https://letterboxd.com/film/bill-maher-is-anyone-else-seeing-this/
tt1039915,3.38,231,John Moffitt,https://letterboxd.com/film/bill-maher-the-decider/
tt0377515,3.31,221,John Moffitt,https://letterboxd.com/film/bill-maher-victory-begins-at-home/
tt1000070,3.67,6216,"Robert Alvarez, Russell Calabrese, Gordon Kent, Christine Kolosov, Michel Lyman, Matt Engstrom, Phil Cummings, Sue Perrotto, Kris Sherwood, Shaun Cashman, Eddy Houchins, Juli Murphy",https://letterboxd.com/film/billy-mandys-big-boogey-adventure/
tt31189897,3.93,6450,Charlie Hamilton James,https://letterboxd.com/film/billy-molly-an-otter-love-story/
tt3383040,3.78,744,Des McAnuff,https://letterboxd.com/film/billy-crystal-700-sundays/
tt2513074,3.03,17624,Ang Lee,https://letterboxd.com/film/billy-lynns-long-halftime-walk/
tt13372992,2.25,7380,Gigi Saul Guerrero,https://letterboxd.com/film/bingo-hell/
tt6293516,3.9,80469,Daniel Rezende,https://letterboxd.com/film/bingo-the-king-of-the-mornings/
tt28277817,3.74,118668,Andrea Arnold,https://letterboxd.com/film/bird-2024/
tt2737304,2.97,1340333,Susanne Bier,https://letterboxd.com/film/bird-box/
tt14400246,2.31,79869,"Àlex Pastor, David Pastor",https://letterboxd.com/film/bird-box-barcelona/
tt2562232,4,1262935,Alejandro G. Iñárritu,https://letterboxd.com/film/birdman-or-the-unexpected-virtue-of-ignorance/
tt11771006,3,32693,Sarah Adina Smith,https://letterboxd.com/film/birds-of-paradise-2021/
tt7713068,3.01,995975,Cathy Yan,https://letterboxd.com/film/birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn/
tt28235110,2.14,1750,Ross Partridge,https://letterboxd.com/film/birthrite-2025/
tt28080273,3.06,6400,Émilie Noblet,https://letterboxd.com/film/latin-for-all/
tt10757606,3.41,375,Siddharth Vasani,https://letterboxd.com/film/biswa-kalyan-rath-sushi/
tt30317302,3.02,4701,Bryan Storkel,https://letterboxd.com/film/bitconned/
tt7201818,2.9,405,Meredith Edwards,https://letterboxd.com/film/bite-me-2019/
tt15292074,2.66,791,"Jan Verheyen, Anna Verheyen, Lien Willaert",https://letterboxd.com/film/bittersweet-sixteen/
tt16427902,2.25,2808,Afonso Poyart,https://letterboxd.com/film/bionic-2024/
tt0375611,3.71,10263,Sanjay Leela Bhansali,https://letterboxd.com/film/black/
tt6443346,2.22,583838,Jaume Collet-Serra,https://letterboxd.com/film/black-adam/
tt13937354,3.81,1249,Sam Pollard,https://letterboxd.com/film/black-art-in-the-absence-of-light/
tt13372884,2.4,3668,Maritte Lee Go,https://letterboxd.com/film/black-as-night/
tt30988739,3.41,402364,Steven Soderbergh,https://letterboxd.com/film/black-bag-2025/
tt26593387,3.58,2697,Lagueria Davis,https://letterboxd.com/film/black-barbie-2023/
tt9660688,2.87,851,Esteban Crespo,https://letterboxd.com/film/black-beach/
tt12298506,2.95,24875,"Emmanuel Osei-Kuffour, Jr.",https://letterboxd.com/film/black-box-2020/
tt39210294,3.66,1143,Sandulela Asanda,https://letterboxd.com/film/black-burns-fast/
tt0138326,3.2,348,D.J. Caruso,https://letterboxd.com/film/black-cat-run/
tt0265086,3.71,299942,Ridley Scott,https://letterboxd.com/film/black-hawk-down/
tt8512986,3.23,951,Fermin Muguruza,https://letterboxd.com/film/black-is-beltza/
tt12607910,4.06,25714,"Beyoncé, Blitz Bazawule, Emmanuel Adjei, Pierre Debusschere, Ibra Ake, Jake Nava, Dikayl Rimmasch, Jenn Nkiru",https://letterboxd.com/film/black-is-king/
tt15895490,2.21,1977,Todor Chapkanov,https://letterboxd.com/film/black-lotus/
tt1355683,3.16,131110,Scott Cooper,https://letterboxd.com/film/black-mass-2015/
tt1825683,3.72,3099418,Ryan Coogler,https://letterboxd.com/film/black-panther/
tt9114286,3.27,1410422,Ryan Coogler,https://letterboxd.com/film/black-panther-wakanda-forever/
tt29644189,3.06,648602,Scott Derrickson,https://letterboxd.com/film/black-phone-2/
tt13918550,2.18,2873,Sophia Banks,https://letterboxd.com/film/black-site-2022/
tt0462200,3.27,30892,Craig Brewer,https://letterboxd.com/film/black-snake-moan/
tt0947798,4.17,3389373,Darren Aronofsky,https://letterboxd.com/film/black-swan/
tt0816436,2.73,10523,"David Nerlich, Andrew Traucki",https://letterboxd.com/film/black-water/
tt5622412,2.3,2580,Pasha Patriki,https://letterboxd.com/film/black-water-2018/
tt7978672,2.14,9307,Andrew Traucki,https://letterboxd.com/film/black-water-abyss/
tt3480822,2.97,1768589,Cate Shortland,https://letterboxd.com/film/black-widow-2021/
tt0062737,3.33,4958,Robert Stevenson,https://letterboxd.com/film/blackbeards-ghost/
tt14060094,1.97,21911,Mark Williams,https://letterboxd.com/film/blacklight/
tt22767628,2.14,4216,Jeff Celentano,https://letterboxd.com/film/blackwater-lane/
tt0120611,3.51,464651,Stephen Norrington,https://letterboxd.com/film/blade/
tt0187738,3.31,236172,Guillermo del Toro,https://letterboxd.com/film/blade-ii/
tt0083658,4.09,1542364,Ridley Scott,https://letterboxd.com/film/blade-runner/
tt1856101,4.1,2346203,Denis Villeneuve,https://letterboxd.com/film/blade-runner-2049/
tt0359013,2.33,149544,David S. Goyer,https://letterboxd.com/film/blade-trinity/
tt0086973,2.57,6384,Stanley Donen,https://letterboxd.com/film/blame-it-on-rio/
tt0109287,2.44,28598,Rupert Wainwright,https://letterboxd.com/film/blank-check/
tt21376206,3.28,1351,Fernando Guzzoni,https://letterboxd.com/film/blanquita/
tt37971394,3.11,25449,Subash K Raj,https://letterboxd.com/film/blast-2026/
tt14866710,2.41,1950,Martin Sofiedal,https://letterboxd.com/film/blasted-2022/
tt6443294,3.54,7687,Ethan Hawke,https://letterboxd.com/film/blaze-2018/
tt1620935,3.46,42889,Ben Younger,https://letterboxd.com/film/bleed-for-this/
tt1086772,3.23,335758,Frank Coraci,https://letterboxd.com/film/blended/
tt0109294,3.14,570,Richard Spence,https://letterboxd.com/film/blind-justice/
tt4568370,3.04,659,Joyce A. Nashawati,https://letterboxd.com/film/blind-sun/
tt29259074,3.66,3141,"Edmund Stenson, Daniel Roher",https://letterboxd.com/film/blink-2024-3/
tt9026524,3.25,21679,Joe Begos,https://letterboxd.com/film/bliss-2019/
tt10333426,2.34,15503,Mike Cahill,https://letterboxd.com/film/bliss-2021/
tt1655389,2.14,286833,Andrew Dominik,https://letterboxd.com/film/blonde-2022/
tt27458968,3.52,15068,Dolores Fonzi,https://letterboxd.com/film/blondi/
tt18073328,3.1,19985,Peter Thorwarth,https://letterboxd.com/film/blood-gold/
tt15095938,3.5,1743,Marcus A. Clarke,https://letterboxd.com/film/blood-brothers-malcolm-x-muhammad-ali/
tt0450336,2.55,6603,Joel Schumacher,https://letterboxd.com/film/blood-creek-2009/
tt0450259,3.75,407681,Edward Zwick,https://letterboxd.com/film/blood-diamond/
tt6197070,3.08,7018,"Raphaël Hernandez, Savitri Joly-Gonfard",https://letterboxd.com/film/blood-machines/
tt3758852,2.5,1070,Lucky McKee,https://letterboxd.com/film/blood-money-2017-1/
tt6402468,2.61,77440,Peter Thorwarth,https://letterboxd.com/film/blood-red-sky/
tt8009938,2.67,6218,Justin Dix,https://letterboxd.com/film/blood-vessel/
tt9772374,3.29,14257,Alister Grierson,https://letterboxd.com/film/bloody-hell-2020/
tt0082085,4.1,317382,Brian De Palma,https://letterboxd.com/film/blow-out/
tt8299768,3.41,33615,"Danielle Krudy, Bridget Savage Cole",https://letterboxd.com/film/blow-the-man-down/
tt9362930,2.86,398988,Ángel Manuel Soto,https://letterboxd.com/film/blue-beetle/
tt7084386,3,6813,Julio Quintana,https://letterboxd.com/film/blue-miracle/
tt32536315,3.57,189514,Richard Linklater,https://letterboxd.com/film/blue-moon-2025/
tt0181316,3.13,55192,Les Mayfield,https://letterboxd.com/film/blue-streak/
tt15038118,3.32,2982,Matt Stawski,https://letterboxd.com/film/blues-big-city-adventure/
tt14201576,2.93,2178,Robert Connolly,https://letterboxd.com/film/blueback/
tt6948600,2.41,5016,Michelle Johnston,https://letterboxd.com/film/blurt/
tt11261296,3.31,4677,Julian Radlmaier,https://letterboxd.com/film/bloodsuckers-2021/
